date,competitor,name,group,params,price,article,url
30.05.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8028054-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '0,94 мм', 'Плетение': 'Снейк', 'Страна производства': 'Россия', 'Вес изделия': '3.96 г'}",63760,993814,https://sunlight.net/catalog/chains_993814.html
30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '01-5078-00-000-1110-48*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.99 г'}",23280,346486,https://sunlight.net/catalog/ring_346486.html
30.05.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'И2050322119*', 'Материал изделия': 'Желтое золото', 'Ширина браслета': '3,82 мм', 'Плетение': 'Питон\nИтальянка', 'Страна производства': 'Россия', 'Вес изделия': '5.34 г'}",76900,153440,https://sunlight.net/catalog/bracelets_153440.html
30.05.2024,Sunlight,"
    Золотое шейное украшение
  ",Шейное украшение,"{'Модель': 'Т10011603*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.43 г'}",17450,353562,https://sunlight.net/catalog/neck_decoration_353562.html
30.05.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '442-00-0120-31050*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '14,5 мм', 'Плетение': 'Фантазийная', 'Страна производства': 'Россия', 'Вес изделия': '49.25 г'}",428480,344751,https://sunlight.net/catalog/bracelets_344751.html
30.05.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'КБЗД 5-0*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '4.11 г'}",46850,986268,https://sunlight.net/catalog/bracelets_986268.html
30.05.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'БР-18/1477*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '8.34 г'}",93410,341398,https://sunlight.net/catalog/bracelets_341398.html
30.05.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '00-58-0043-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.16 г'}",26140,336258,https://sunlight.net/catalog/bracelets_336258.html
30.05.2024,Sunlight,"
    Золотое шейное украшение
  ",Шейное украшение,"{'Модель': '6030406Р-45*', 'Материал изделия': 'Белое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.88 г'}",22750,334027,https://sunlight.net/catalog/neck_decoration_334027.html
30.05.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'Т10060921-16*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.84 г'}",31920,103875,https://sunlight.net/catalog/bracelets_103875.html
30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '002-0712-0000-020*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.98 г'}",37990,992448,https://sunlight.net/catalog/earring_992448.html
30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '21161*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.36 г'}",17990,349867,https://sunlight.net/catalog/earring_349867.html
30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '20-00-0000-11103*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.51 г'}",17670,353995,https://sunlight.net/catalog/ring_353995.html
30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': 'Т14006821*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.12 г'}",14990,354314,https://sunlight.net/catalog/pendants_354314.html
30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': 'Л2082600*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.06 г'}",25990,992008,https://sunlight.net/catalog/earring_992008.html
30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': 'С100-2719*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.34 г'}",30990,988512,https://sunlight.net/catalog/earring_988512.html
30.05.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '300-1-655Р*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.34 г'}",31990,988778,https://sunlight.net/catalog/pendants_988778.html
30.05.2024,Sunlight,"
    Золотая булавка
  ",Булавка,"{'Модель': 'Бл300-661*', 'Материал изделия': 'Желтое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.71 г'}",8990,241712,https://sunlight.net/catalog/pin_241712.html
