index,date,competitor,name,group,params,price_x,article,url,price_old,price_y,price_personal,discount
14,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'кл4064-01*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",44180,343552,https://sunlight.net/catalog/ring_343552.html,88 360 ₽,44 180 ₽,30 926 ₽,['Ещё -30% по коду: НОЧЬ до 11:00']
14,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'кл4064-01*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",44180,343552,https://sunlight.net/catalog/ring_343552.html,88 360 ₽,44 180 ₽,30 926 ₽,['Ещё -30% по коду: НОЧЬ до 11:00']
14,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'кл4064-01*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",44180,343552,https://sunlight.net/catalog/ring_343552.html,88 360 ₽,44 180 ₽,30 926 ₽,['Ещё -30% по коду: НОЧЬ до 11:00']
15,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30906.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.72 г'}",5490,91078,https://sunlight.net/catalog/earring_91078.html,,5 490 ₽,,['ХИТ-цена']
15,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30906.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.72 г'}",5490,91078,https://sunlight.net/catalog/earring_91078.html,,5 490 ₽,,['ХИТ-цена']
15,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30906.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.72 г'}",5490,91078,https://sunlight.net/catalog/earring_91078.html,,5 490 ₽,,['ХИТ-цена']
16,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '12623.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",12990,88213,https://sunlight.net/catalog/pendants_88213.html,25 980 ₽,12 990 ₽,9 093 ₽,['Ещё -30% по коду: НОЧЬ до 11:00']
16,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '12623.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",12990,88213,https://sunlight.net/catalog/pendants_88213.html,25 980 ₽,12 990 ₽,9 093 ₽,['Ещё -30% по коду: НОЧЬ до 11:00']
16,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '12623.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",12990,88213,https://sunlight.net/catalog/pendants_88213.html,25 980 ₽,12 990 ₽,9 093 ₽,['Ещё -30% по коду: НОЧЬ до 11:00']
17,30.05.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-076 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,16 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '6.22 г'}",32904,84022,https://sunlight.net/catalog/chains_84022.html,,32 904 ₽,,"['ХИТ-цена', 'Выгодно! Золото 5 290 р/г']"
17,30.05.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-076 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,16 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '6.22 г'}",32904,84022,https://sunlight.net/catalog/chains_84022.html,,32 904 ₽,,"['ХИТ-цена', 'Выгодно! Золото 5 290 р/г']"
17,30.05.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-076 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,16 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '6.22 г'}",32904,84022,https://sunlight.net/catalog/chains_84022.html,,32 904 ₽,,"['ХИТ-цена', 'Выгодно! Золото 5 290 р/г']"
18,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '14592.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.44 г'}",3990,288514,https://sunlight.net/catalog/pendants_288514.html,,3 990 ₽,,['ХИТ-цена']
18,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '14592.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.44 г'}",3990,288514,https://sunlight.net/catalog/pendants_288514.html,,3 990 ₽,,['ХИТ-цена']
18,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '14592.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.44 г'}",3990,288514,https://sunlight.net/catalog/pendants_288514.html,,3 990 ₽,,['ХИТ-цена']
19,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10029100*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.44 г'}",3490,74528,https://sunlight.net/catalog/pendants_74528.html,,3 490 ₽,,['ХИТ-цена']
19,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10029100*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.44 г'}",3490,74528,https://sunlight.net/catalog/pendants_74528.html,,3 490 ₽,,['ХИТ-цена']
19,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10029100*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.44 г'}",3490,74528,https://sunlight.net/catalog/pendants_74528.html,,3 490 ₽,,['ХИТ-цена']
20,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '17-1001-11-61*', 'Страна производства': 'Россия', 'Вес изделия': '0.89 г'}",15000,275727,https://sunlight.net/catalog/ring_275727.html,30 000 ₽,15 000 ₽,10 500 ₽,['Ещё -45% по коду: НОЧЬ до 11:00']
20,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '17-1001-11-61*', 'Страна производства': 'Россия', 'Вес изделия': '0.89 г'}",15000,275727,https://sunlight.net/catalog/ring_275727.html,30 000 ₽,15 000 ₽,10 500 ₽,['Ещё -45% по коду: НОЧЬ до 11:00']
20,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '17-1001-11-61*', 'Страна производства': 'Россия', 'Вес изделия': '0.89 г'}",15000,275727,https://sunlight.net/catalog/ring_275727.html,30 000 ₽,15 000 ₽,10 500 ₽,['Ещё -45% по коду: НОЧЬ до 11:00']
21,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'Т100018437*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.5 г'}",27965,83867,https://sunlight.net/catalog/ring_83867.html,,27 965 ₽,,['ХИТ-цена']
21,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'Т100018437*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.5 г'}",27965,83867,https://sunlight.net/catalog/ring_83867.html,,27 965 ₽,,['ХИТ-цена']
21,30.05.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'Т100018437*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.5 г'}",27965,83867,https://sunlight.net/catalog/ring_83867.html,,27 965 ₽,,['ХИТ-цена']
22,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0010-40008*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '10 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.48 г'}",4490,34436,https://sunlight.net/catalog/earring246395.html,,4 490 ₽,,['ХИТ-цена']
22,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0010-40008*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '10 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.48 г'}",4490,34436,https://sunlight.net/catalog/earring246395.html,,4 490 ₽,,['ХИТ-цена']
22,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0010-40008*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '10 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.48 г'}",4490,34436,https://sunlight.net/catalog/earring246395.html,,4 490 ₽,,['ХИТ-цена']
23,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
23,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
23,30.05.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200200.4-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",9990,271409,https://sunlight.net/catalog/earring_271409.html,,9 990 ₽,,['ХИТ-цена']
24,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10031700*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '2.45 г'}",44990,156366,https://sunlight.net/catalog/pendants_156366.html,149 967 ₽,44 990 ₽,31 493 ₽,['Ещё -45% по коду: НОЧЬ до 11:00']
24,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10031700*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '2.45 г'}",44990,156366,https://sunlight.net/catalog/pendants_156366.html,149 967 ₽,44 990 ₽,31 493 ₽,['Ещё -45% по коду: НОЧЬ до 11:00']
24,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10031700*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '2.45 г'}",44990,156366,https://sunlight.net/catalog/pendants_156366.html,149 967 ₽,44 990 ₽,31 493 ₽,['Ещё -45% по коду: НОЧЬ до 11:00']
25,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10021700*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.99 г'}",7990,74404,https://sunlight.net/catalog/pendants_74404.html,,7 990 ₽,,['ХИТ-цена']
25,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10021700*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.99 г'}",7990,74404,https://sunlight.net/catalog/pendants_74404.html,,7 990 ₽,,['ХИТ-цена']
25,30.05.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10021700*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.99 г'}",7990,74404,https://sunlight.net/catalog/pendants_74404.html,,7 990 ₽,,['ХИТ-цена']
26,30.05.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-076 0,80*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '5,2 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '5.76 г'}",33350,53964,https://sunlight.net/catalog/bracelets_53964.html,,33 350 ₽,,['ХИТ-цена']
