date,competitor,name,group,params,price,article
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '0574-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.25 г'}",2990,58553
18.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10021700*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.99 г'}",7990,74404
18.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '12-02-0001-12447*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.14 г'}",8990,347721
18.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-076 0,80*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '5,2 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '5.66 г'}",29941,53964
18.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '3101-C5W-03', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.24 г'}",14990,280239
18.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8028051-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,58 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '2.46 г'}",15965,56084
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': '9022030', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,16 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '0.88 г'}",390,59518
18.06.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': 'S61789-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '3.18 г'}",1190,283494
18.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S10024-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '0.51 г'}",790,60752
18.06.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'Ср925П-105404016', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Ширина браслета': '2,23 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '1.1 г'}",490,77625
18.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '4104А*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.02 г'}",14544,254888
18.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-206 1,00*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,28 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '14.38 г'}",76070,111008
18.06.2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': '04-51-0813-00К*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.89 г'}",7990,351259
18.06.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': '1010015289-501', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.12 г'}",1490,98519
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '73525-P5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.28 г'}",3990,986637
18.06.2024,Sunlight,"
    Серебряное кольцо с фианитами
  ",Кольца,"{'Модель': '1-0210-SU4-9-101', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.99 г'}",890,326002
18.06.2024,Sunlight,"
    Серебряные серьги с фианитами
  ",Серьги,"{'Модель': 'S60698-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '3.08 г'}",2190,99896
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': '9009035', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,3 мм', 'Плетение': 'Колос', 'Страна производства': 'Россия', 'Вес изделия': '2.56 г'}",790,82963
18.06.2024,Sunlight,"
    Керамическое кольцо
  ",Кольца,"{'Модель': 'S20011-K00-01', 'Материал изделия': 'Керамика', 'Покрытие': 'Родий', 'Вставка': 'Керамика'}",490,66705
18.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '70629-C5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.76 г'}",12990,151456
18.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0020-40120*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '20 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.02 г'}",8490,49047
18.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Т2100382160*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '4,9 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '43.6 г'}",252444,117517
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ц1035050145', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,87 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '1.96 г'}",990,49789
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '2747-P5W-02', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.17 г'}",1990,57784
18.06.2024,Sunlight,"
    Серебряная подвеска - шарм с фианитами
  ",Подвеска - шарм,"{'Модель': 'S70286-P9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '1.09 г'}",990,83510
18.06.2024,Sunlight,"
    Текстильный шнурок
  ",Шнурок,"{'Модель': 'Шнурок Г-0', 'Материал изделия': 'Текстиль', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '1.4 г'}",790,255697
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '71447-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.18 г'}",3990,280707
18.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040200-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,62 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '5.13 г'}",33294,303047
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '71447-P5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.22 г'}",3990,312200
18.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '0112-C5Y-03', 'Материал изделия': 'Желтое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.01 г'}",9990,61004
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '72017-P5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.23 г'}",3990,317044
18.06.2024,Sunlight,"
    Серебряный браслет с фианитами
  ",Браслеты,"{'Модель': 'S55226-B9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '3.45 г'}",2490,309474
18.06.2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': '016455К*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.41 г'}",10990,59830
18.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-946-003Б*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '2.33 г'}",14213,330252
18.06.2024,Sunlight,"
    Серебряный крест-подвеска
  ",Крест-подвеска,"{'Модель': '10340.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '0.67 г'}",390,116543
18.06.2024,Sunlight,"
    Золотое колье с фианитом
  ",Колье,"{'Модель': '01Л111584*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6490,91900
18.06.2024,Sunlight,"
    Золотое шейное украшение с фианитами
  ",Шейное украшение,"{'Модель': '01Л121584*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6490,306261
18.06.2024,Sunlight,"
    Стальное кольцо
  ",Кольца,"{'Модель': 'Q10653-K0M-01', 'Материал изделия': 'Сталь', 'Вставка': 'Сталь'}",690,259134
18.06.2024,Sunlight,"
    Золотое обручальное кольцо с бриллиантами
  ",Кольца,"{'Модель': '1-876-103К*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.58 г'}",15990,277116
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925П-101005045', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Ширина цепи': '1,75 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '2.4 г'}",890,57738
18.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '22010311*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.69 г'}",5490,86964
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '0574-P5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.25 г'}",2990,58552
18.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '7050051-17*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '2,9 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '2.95 г'}",15606,52670
18.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Т2060382150*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,0 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '13.72 г'}",89043,54817
18.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '40176900*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.35 г'}",12990,134996
18.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '2651-C5R-02', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.42 г'}",14990,51456
18.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S10023-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '0.63 г'}",390,73204
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925П-101003040', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Ширина цепи': '1,0 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '0.94 г'}",490,57747
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'FS074-F9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Плетение': 'Сингапур', 'Страна производства': 'Италия', 'Вес изделия': '1.81 г'}",890,22328
18.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S15605-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '1.25 г'}",690,263298
18.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-108-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '6,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '5.69 г'}",35278,329770
18.06.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': '02-12-2230', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '1.7 г'}",1190,264062
18.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '2747-C5W-02', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.09 г'}",9990,56508
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '2651-P5R-02', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.31 г'}",4490,51455
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'FS016-F9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,0 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Италия', 'Вес изделия': '1.23 г'}",390,25314
18.06.2024,Sunlight,"
    Серебряное кольцо с эмалью и фианитами
  ",Кольца,"{'Модель': 'S2389-K9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '2.83 г'}",1490,46699
18.06.2024,Sunlight,"
    Серебряная подвеска с фианитами
  ",Подвески,"{'Модель': 'S1070-P9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '2.11 г'}",990,23267
18.06.2024,Sunlight,"
    Золотое кольцо с бриллиантами
  ",Кольца,"{'Модель': '2651-K5W-02', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.64 г'}",6490,58184
18.06.2024,Sunlight,"
    Серебряные серьги с бриллиантами
  ",Серьги,"{'Модель': '381849-202268', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.03 г'}",2190,107907
18.06.2024,Sunlight,"
    Керамическое кольцо
  ",Кольца,"{'Модель': 'S0211-K9W-01', 'Материал изделия': 'Керамика', 'Покрытие': 'Родий', 'Вставка': 'Керамика, Фианит', 'Вес изделия': '1.93 г'}",490,54874
18.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '70629-C5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.73 г'}",12990,312891
18.06.2024,Sunlight,"
    Золотое шейное украшение
  ",Шейное украшение,"{'Модель': '6030408-40*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.15 г'}",15990,334031
18.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '0112-C5W-03', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.01 г'}",9990,44926
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925Р-100303050', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '2,0 мм', 'Плетение': 'Лав', 'Страна производства': 'Россия', 'Вес изделия': '1.42 г'}",690,41001
18.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'S7025051-17*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '1,47 мм', 'Плетение': 'Сингапур', 'Вес изделия': '1.0 г'}",6990,144805
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '72017-P5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.23 г'}",3990,317045
18.06.2024,Sunlight,"
    Керамическое кольцо
  ",Кольца,"{'Модель': 'S0211-K9W-03', 'Материал изделия': 'Керамика', 'Покрытие': 'Родий', 'Вставка': 'Керамика, Фианит', 'Вес изделия': '2.14 г'}",490,69995
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантом
  ",Подвески,"{'Модель': '71447-P5Y-01', 'Материал изделия': 'Желтое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.17 г'}",3990,312892
18.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S11131-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '2.17 г'}",990,99179
18.06.2024,Sunlight,"
    Серебряная подвеска Луна со звездой
  ",Подвески,"{'Модель': 'м-50041801', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.8 г'}",490,325842
18.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': 'S13725-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '1.36 г'}",890,247078
18.06.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': '02-12-2220', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '1.22 г'}",590,263537
18.06.2024,Sunlight,"
    Серебряная подвеска
  ",Подвески,"{'Модель': 'SL00006671', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '4.44 г'}",790,64800
18.06.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': 'S12791-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '3.43 г'}",1490,234535
18.06.2024,Sunlight,"
    Керамическое кольцо
  ",Кольца,"{'Модель': 'S20011-K00-02', 'Материал изделия': 'Керамика', 'Покрытие': 'Родий'}",490,66706
18.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '12-00-0000-26417*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.52 г'}",7990,177404
18.06.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': 'S15351-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '2.44 г'}",1490,263245
18.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '30090700*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.26 г'}",10490,44704
18.06.2024,Sunlight,"
    Каучуковый браслет с карбоном и со сталью
  ",Браслеты,"{'Модель': 'K19BRB-1SS-L', 'Материал изделия': 'Каучук', 'Вставка': 'Карбон, Каучук, Сталь'}",1290,104211
18.06.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'Ср925Р-100304017', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина браслета': '2,74 мм', 'Плетение': 'Лав', 'Страна производства': 'Россия', 'Вес изделия': '1.2 г'}",490,80614
18.06.2024,Sunlight,"
    Серебряное кольцо с керамикой
  ",Кольца,"{'Модель': 'S20181-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Керамика', 'Вес изделия': '2.33 г'}",1990,154059
18.06.2024,Sunlight,"
    Золотое шейное украшение с жемчугом
  ",Шейное украшение,"{'Модель': '00075850/0001*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Жемчуг культивированный', 'Страна производства': 'Россия', 'Вес изделия': '21.91 г'}",9990,71389
18.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '70629-C5Y-01', 'Материал изделия': 'Желтое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.73 г'}",12990,313312
18.06.2024,Sunlight,"
    Серебряная подвеска-шарм с фианитами
  ",Подвеска - шарм,"{'Модель': 'S8891-P9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '1.44 г'}",690,46325
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': '9046030', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,33 мм', 'Плетение': 'Улитка', 'Страна производства': 'Россия', 'Вес изделия': '1.18 г'}",490,43489
18.06.2024,Sunlight,"
    Серебряная подвеска с фианитами
  ",Подвески,"{'Модель': 'S71450-P9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '2.44 г'}",890,349105
18.06.2024,Sunlight,"
    Керамическое кольцо
  ",Кольца,"{'Модель': 'S20011-K00-03', 'Материал изделия': 'Керамика', 'Покрытие': 'Родий', 'Вставка': 'Керамика'}",490,66707
18.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '0815385*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.47 г'}",2990,37128
18.06.2024,Sunlight,"
    Гайтан с золотым замком
  ",Колье,"{'Модель': '73613.1*', 'Материал изделия': 'Текстиль', 'Вставка': 'Текстиль', 'Страна производства': 'Россия', 'Вес изделия': '1.74 г'}",12990,104816
18.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '35-0669-11-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.14 г'}",1290,268554
18.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Т2070382155*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,55 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '18.13 г'}",95908,152609
18.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '10106000*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.9 г'}",6990,76652
18.06.2024,Sunlight,"
    Золотая подвеска с бриллиантами
  ",Подвески,"{'Модель': '2747-P5R-11', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '0.16 г'}",1990,353532
18.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-206 1,20*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '3,84 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '8.67 г'}",45864,82792
18.06.2024,Sunlight,"
    Серебряное кольцо с эмалью
  ",Кольца,"{'Модель': 'S30653-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '1.95 г'}",1190,303787
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'FS038-F9W-02', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,15 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Италия', 'Вес изделия': '1.53 г'}",490,171672
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ср925П-100603040', 'Материал изделия': 'Серебро', 'Покрытие': 'Позолота', 'Ширина цепи': '1,14 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.0 г'}",490,161574
18.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-206 1,80*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '5,76 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '39.5 г'}",208955,111009
18.06.2024,Sunlight,"
    Серебряная цепь
  ",Цепи,"{'Модель': 'Ц1030140055', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Ширина цепи': '1,0 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.06 г'}",390,343734
18.06.2024,Sunlight,"
    Серебряное кольцо с эмалью
  ",Кольца,"{'Модель': 'S30225-K9W-03', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Вес изделия': '3.0 г'}",1490,108638
18.06.2024,Sunlight,"
    Серебряная подвеска с фианитами
  ",Подвески,"{'Модель': 'S61789-P9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Вес изделия': '2.13 г'}",990,284397
18.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-002 1,20*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '4,43 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Россия', 'Вес изделия': '28.22 г'}",149284,92753
18.06.2024,Sunlight,"
    Серебряное кольцо с фианитами и ониксом
  ",Кольца,"{'Модель': 'SL1504941s', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Фианит, Оникс имитация', 'Страна производства': 'Россия', 'Вес изделия': '3.52 г'}",2290,57587
18.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-944-003Б*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Ширина кольца': '3,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.67 г'}",10354,323004
18.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '10199.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.61 г'}",4490,155931
